,label,url,brand,name,skin_tone,skin_type,price,image
207,concealer,https://www.sephora.com/product/skin-full-cover-concealer-P501412?skuId=2595577,bobbi brown,skin full coverage longwear concealer ,medium deep,normal,$35.00,https://www.sephora.com/productimages/sku/s2595577-main-zoom.jpg?imwidth=315
208,concealer,https://www.sephora.com/product/skin-full-cover-concealer-P501412?skuId=2595684,bobbi brown,skin full coverage longwear concealer ,deep,normal,$35.00,https://www.sephora.com/productimages/sku/s2595684-main-zoom.jpg?imwidth=315
209,concealer,https://www.sephora.com/product/skin-full-cover-concealer-P501412?skuId=2595643,bobbi brown,skin full coverage longwear concealer ,extra deep,normal,$35.00,https://www.sephora.com/productimages/sku/s2595643-main-zoom.jpg?imwidth=315
210,concealer,https://www.sephora.com/product/true-skin-serum-concealer-P441873?skuId=2442093,ilia,true skin serum concealer with vitamin c,very light,normal,$32.00,https://www.sephora.com/productimages/sku/s2442093-main-zoom.jpg?imwidth=315
211,concealer,https://www.sephora.com/product/true-skin-serum-concealer-P441873?skuId=2250876,ilia,true skin serum concealer with vitamin c,light,normal,$32.00,https://www.sephora.com/productimages/sku/s2250876-main-zoom.jpg?imwidth=315
212,concealer,https://www.sephora.com/product/true-skin-serum-concealer-P441873?skuId=2196855,ilia,true skin serum concealer with vitamin c,medium,normal,$32.00,https://www.sephora.com/productimages/sku/s2196855-main-zoom.jpg?imwidth=315
213,concealer,https://www.sephora.com/product/true-skin-serum-concealer-P441873?skuId=2334795,ilia,true skin serum concealer with vitamin c,medium deep,normal,$32.00,https://www.sephora.com/productimages/sku/s2334795-main-zoom.jpg?imwidth=315
214,concealer,https://www.sephora.com/product/true-skin-serum-concealer-P441873?skuId=2442150,ilia,true skin serum concealer with vitamin c,deep,normal,$32.00,https://www.sephora.com/productimages/sku/s2442150-main-zoom.jpg?imwidth=315
215,concealer,https://www.sephora.com/product/true-skin-serum-concealer-P441873?skuId=2442168,ilia,true skin serum concealer with vitamin c,extra deep,normal,$32.00,https://www.sephora.com/productimages/sku/s2442168-main-zoom.jpg?imwidth=315
216,concealer,https://www.sephora.com/product/fenty-beauty-rihanna-we-re-even-hydrating-longwear-concealer-P509852?skuId=2746378,fenty beauty by rihanna,we're even hydrating longwear waterproof concealer,very light,normal,$30.00,https://www.sephora.com/productimages/sku/s2746378-main-zoom.jpg?imwidth=315
217,concealer,https://www.sephora.com/product/fenty-beauty-rihanna-we-re-even-hydrating-longwear-concealer-P509852?skuId=2746709,fenty beauty by rihanna,we're even hydrating longwear waterproof concealer,light,normal,$30.00,https://www.sephora.com/productimages/sku/s2746709-main-zoom.jpg?imwidth=315
218,concealer,https://www.sephora.com/product/fenty-beauty-rihanna-we-re-even-hydrating-longwear-concealer-P509852?skuId=2746121,fenty beauty by rihanna,we're even hydrating longwear waterproof concealer,medium,normal,$30.00,https://www.sephora.com/productimages/sku/s2746121-main-zoom.jpg?imwidth=315
219,concealer,https://www.sephora.com/product/fenty-beauty-rihanna-we-re-even-hydrating-longwear-concealer-P509852?skuId=2745891,fenty beauty by rihanna,we're even hydrating longwear waterproof concealer,medium deep,normal,$30.00,https://www.sephora.com/productimages/sku/s2745891-main-zoom.jpg?imwidth=315
220,concealer,https://www.sephora.com/product/fenty-beauty-rihanna-we-re-even-hydrating-longwear-concealer-P509852?skuId=2746253,fenty beauty by rihanna,we're even hydrating longwear waterproof concealer,deep,normal,$30.00,https://www.sephora.com/productimages/sku/s2746253-main-zoom.jpg?imwidth=315
221,concealer,https://www.sephora.com/product/fenty-beauty-rihanna-we-re-even-hydrating-longwear-concealer-P509852?skuId=2746568,fenty beauty by rihanna,we're even hydrating longwear waterproof concealer,extra deep,normal,$30.00,https://www.sephora.com/productimages/sku/s2746568-main-zoom.jpg?imwidth=315
222,concealer,https://www.sephora.com/product/future-fluid-all-over-cream-concealer-P500448?skuId=2596070,milk makeup,future fluid creamy longwear hydrating concealer with hyaluronic acid,very light,normal,$30.00,https://www.sephora.com/productimages/sku/s2596070-main-zoom.jpg?imwidth=315
223,concealer,https://www.sephora.com/product/future-fluid-all-over-cream-concealer-P500448?skuId=2596112,milk makeup,future fluid creamy longwear hydrating concealer with hyaluronic acid,light,normal,$30.00,https://www.sephora.com/productimages/sku/s2596112-main-zoom.jpg?imwidth=315
224,concealer,https://www.sephora.com/product/future-fluid-all-over-cream-concealer-P500448?skuId=2596153,milk makeup,future fluid creamy longwear hydrating concealer with hyaluronic acid,medium,normal,$30.00,https://www.sephora.com/productimages/sku/s2596153-main-zoom.jpg?imwidth=315
225,concealer,https://www.sephora.com/product/future-fluid-all-over-cream-concealer-P500448?skuId=2596211,milk makeup,future fluid creamy longwear hydrating concealer with hyaluronic acid,medium deep,normal,$30.00,https://www.sephora.com/productimages/sku/s2596211-main-zoom.jpg?imwidth=315
226,concealer,https://www.sephora.com/product/future-fluid-all-over-cream-concealer-P500448?skuId=2596278,milk makeup,future fluid creamy longwear hydrating concealer with hyaluronic acid,deep,normal,$30.00,https://www.sephora.com/productimages/sku/s2596278-main-zoom.jpg?imwidth=315
227,concealer,https://www.sephora.com/product/future-fluid-all-over-cream-concealer-P500448?skuId=2596351,milk makeup,future fluid creamy longwear hydrating concealer with hyaluronic acid,extra deep,normal,$30.00,https://www.sephora.com/productimages/sku/s2596351-main-zoom.jpg?imwidth=315
228,concealer,https://www.sephora.com/product/surrealskin-tm-awakening-concealer-P507792?skuId=2681922&icid2=products%20grid:p507792:product,makeup by mario,surrealskin™ awakening concealer,very light,normal,$29.00,https://www.sephora.com/productimages/sku/s2681922-main-zoom.jpg?imwidth=315
229,concealer,https://www.sephora.com/product/surrealskin-tm-awakening-concealer-P507792?skuId=2681955,makeup by mario,surrealskin™ awakening concealer,light,normal,$29.00,https://www.sephora.com/productimages/sku/s2681955-main-zoom.jpg?imwidth=315
230,concealer,https://www.sephora.com/product/surrealskin-tm-awakening-concealer-P507792?skuId=2682003,makeup by mario,surrealskin™ awakening concealer,medium,normal,$29.00,https://www.sephora.com/productimages/sku/s2682003-main-zoom.jpg?imwidth=315
231,concealer,https://www.sephora.com/product/surrealskin-tm-awakening-concealer-P507792?skuId=2682052,makeup by mario,surrealskin™ awakening concealer,medium deep,normal,$29.00,https://www.sephora.com/productimages/sku/s2682052-main-zoom.jpg?imwidth=315
232,concealer,https://www.sephora.com/product/surrealskin-tm-awakening-concealer-P507792?skuId=2682094,makeup by mario,surrealskin™ awakening concealer,deep,normal,$29.00,https://www.sephora.com/productimages/sku/s2682094-main-zoom.jpg?imwidth=315
233,concealer,https://www.sephora.com/product/surrealskin-tm-awakening-concealer-P507792?skuId=2682136,makeup by mario,surrealskin™ awakening concealer,extra deep,normal,$29.00,https://www.sephora.com/productimages/sku/s2682136-main-zoom.jpg?imwidth=315
234,concealer,https://www.sephora.com/product/refy-beauty-refy-brightening-blurring-serum-concealer-with-plant-derived-squalene-P511534?skuId=2763373,refy,brightening and blurring serum concealer with plant-derived squalene,very light,normal,$26.00,https://www.sephora.com/productimages/sku/s2763373-main-zoom.jpg?imwidth=315
235,concealer,https://www.sephora.com/product/refy-beauty-refy-brightening-blurring-serum-concealer-with-plant-derived-squalene-P511534?skuId=2763175,refy,brightening and blurring serum concealer with plant-derived squalene,light,normal,$26.00,https://www.sephora.com/productimages/sku/s2763175-main-zoom.jpg?imwidth=315
236,concealer,https://www.sephora.com/product/refy-beauty-refy-brightening-blurring-serum-concealer-with-plant-derived-squalene-P511534?skuId=2763340,refy,brightening and blurring serum concealer with plant-derived squalene,medium,normal,$26.00,https://www.sephora.com/productimages/sku/s2763340-main-zoom.jpg?imwidth=315
237,concealer,https://www.sephora.com/product/refy-beauty-refy-brightening-blurring-serum-concealer-with-plant-derived-squalene-P511534?skuId=2763183,refy,brightening and blurring serum concealer with plant-derived squalene,medium deep,normal,$26.00,https://www.sephora.com/productimages/sku/s2763183-main-zoom.jpg?imwidth=315
238,concealer,https://www.sephora.com/product/refy-beauty-refy-brightening-blurring-serum-concealer-with-plant-derived-squalene-P511534?skuId=2763332,refy,brightening and blurring serum concealer with plant-derived squalene,deep,normal,$26.00,https://www.sephora.com/productimages/sku/s2763332-main-zoom.jpg?imwidth=315
239,concealer,https://www.sephora.com/product/refy-beauty-refy-brightening-blurring-serum-concealer-with-plant-derived-squalene-P511534?skuId=2783272,refy,brightening and blurring serum concealer with plant-derived squalene,extra deep,normal,$26.00,https://www.sephora.com/productimages/sku/s2783272-main-zoom.jpg?imwidth=315
240,concealer,https://www.sephora.com/product/givenchy-prisme-libre-skin-caring-24h-hydrating-radiant-correcting-creamy-concealer-P505129?skuId=2636868,givenchy,prisme libre skin-caring 24h hydrating + radiant + correcting creamy concealer,very light,normal,$39.00,https://www.sephora.com/productimages/sku/s2636868-main-zoom.jpg?imwidth=315
241,concealer,https://www.sephora.com/product/givenchy-prisme-libre-skin-caring-24h-hydrating-radiant-correcting-creamy-concealer-P505129?skuId=2636900,givenchy,prisme libre skin-caring 24h hydrating + radiant + correcting creamy concealer,light,normal,$39.00,https://www.sephora.com/productimages/sku/s2636900-main-zoom.jpg?imwidth=315
242,concealer,https://www.sephora.com/product/givenchy-prisme-libre-skin-caring-24h-hydrating-radiant-correcting-creamy-concealer-P505129?skuId=2636942,givenchy,prisme libre skin-caring 24h hydrating + radiant + correcting creamy concealer,medium,normal,$39.00,https://www.sephora.com/productimages/sku/s2636942-main-zoom.jpg?imwidth=315
243,concealer,https://www.sephora.com/product/givenchy-prisme-libre-skin-caring-24h-hydrating-radiant-correcting-creamy-concealer-P505129?skuId=2637023,givenchy,prisme libre skin-caring 24h hydrating + radiant + correcting creamy concealer,medium deep,normal,$39.00,https://www.sephora.com/productimages/sku/s2637023-main-zoom.jpg?imwidth=315
244,concealer,https://www.sephora.com/product/givenchy-prisme-libre-skin-caring-24h-hydrating-radiant-correcting-creamy-concealer-P505129?skuId=2637056,givenchy,prisme libre skin-caring 24h hydrating + radiant + correcting creamy concealer,deep,normal,$39.00,https://www.sephora.com/productimages/sku/s2637056-main-zoom.jpg?imwidth=315
245,concealer,https://www.sephora.com/product/givenchy-prisme-libre-skin-caring-24h-hydrating-radiant-correcting-creamy-concealer-P505129?skuId=2636785,givenchy,prisme libre skin-caring 24h hydrating + radiant + correcting creamy concealer,extra deep,normal,$39.00,https://www.sephora.com/productimages/sku/s2636785-main-zoom.jpg?imwidth=315
